currSessionId,currGameId,currGameRoundId,Name,playerId,playerType,amountEnv,amountEcon
241531OVI2Coop1Rand,97,0,,2,AIPlayerRandom,1,4
241531OVI2Coop1Rand,98,0,,1,AIPlayerRandom,0,5
241531OVI2Coop1Rand,98,0,,0,AIPlayerRandom,3,2
241531OVI2Coop1Rand,98,0,,2,AIPlayerRandom,5,0
241531OVI2Coop1Rand,98,1,,0,AIPlayerRandom,4,1
241531OVI2Coop1Rand,98,1,,2,AIPlayerRandom,5,0
241531OVI2Coop1Rand,98,1,,1,AIPlayerRandom,2,3
241531OVI2Coop1Rand,98,2,,1,AIPlayerRandom,1,4
241531OVI2Coop1Rand,98,2,,0,AIPlayerRandom,2,3
241531OVI2Coop1Rand,98,2,,2,AIPlayerRandom,0,5
241531OVI2Coop1Rand,98,3,,1,AIPlayerRandom,1,4
241531OVI2Coop1Rand,98,3,,0,AIPlayerRandom,3,2
241531OVI2Coop1Rand,98,3,,2,AIPlayerRandom,3,2
241531OVI2Coop1Rand,99,0,,2,AIPlayerRandom,5,0
241531OVI2Coop1Rand,99,0,,0,AIPlayerRandom,0,5
241531OVI2Coop1Rand,99,0,,1,AIPlayerRandom,5,0
241531OVI2Coop1Rand,99,1,,0,AIPlayerRandom,0,5
241531OVI2Coop1Rand,99,1,,1,AIPlayerRandom,5,0
241531OVI2Coop1Rand,99,1,,2,AIPlayerRandom,2,3
241531OVI2Coop1Rand,99,2,,0,AIPlayerRandom,4,1
241531OVI2Coop1Rand,99,2,,1,AIPlayerRandom,2,3
241531OVI2Coop1Rand,99,2,,2,AIPlayerRandom,4,1
241531OVI2Coop1Rand,99,3,,1,AIPlayerRandom,0,5
241531OVI2Coop1Rand,99,3,,0,AIPlayerRandom,2,3
241531OVI2Coop1Rand,99,3,,2,AIPlayerRandom,4,1
241531OVI2Coop1Rand,100,0,,0,AIPlayerRandom,3,2
241531OVI2Coop1Rand,100,0,,1,AIPlayerRandom,3,2
241531OVI2Coop1Rand,100,0,,2,AIPlayerRandom,2,3
241531OVI2Coop1Rand,100,1,,0,AIPlayerRandom,4,1
241531OVI2Coop1Rand,100,1,,2,AIPlayerRandom,3,2
241531OVI2Coop1Rand,100,1,,1,AIPlayerRandom,4,1
241531OVI2Coop1Rand,100,2,,0,AIPlayerRandom,3,2
241531OVI2Coop1Rand,100,2,,1,AIPlayerRandom,1,4
241531OVI2Coop1Rand,100,2,,2,AIPlayerRandom,1,4
241531OVI2Coop1Rand,100,3,,2,AIPlayerRandom,1,4
241531OVI2Coop1Rand,100,3,,0,AIPlayerRandom,2,3
241531OVI2Coop1Rand,100,3,,1,AIPlayerRandom,3,2
