sessionId,currGameId,condition,outcome,env_state,playerId_0_pos,playerId_0_type,playerId_0_econ_state,playerId_0_econ_history_perc,playerId_0_env_history_perc,playerId_1_pos,playerId_1_type,playerId_1_econ_state,playerId_1_econ_history_perc,playerId_1_env_history_perc,playerId_2_pos,playerId_2_type,playerId_2_econ_state,playerId_2_econ_history_perc,playerId_2_env_history_perc
"042038KKZ['CC', 'CC', 'CI']",2988,"['CC', 'DI', 'RANDOM']",VICTORY,0.42,2,Competitive,0,0.1,0.9,1,Cooperative,0.2,0.5,0.5,0,AIPlayerRandom,0.31,0.55,0.45
"042038KKZ['CC', 'CC', 'CI']",2989,"['CC', 'RANDOM', 'RANDOM']",VICTORY,0.39,2,Competitive,0,0,1,1,AIPlayerRandom,0.13,0.5,0.5,0,AIPlayerRandom,0.19,0.7,0.3
"042038KKZ['CC', 'CC', 'CI']",2990,"['CI', 'CI', 'CI']",VICTORY,0.5500001,0,Competitive,0.02999999,0.45,0.55,1,Competitive,0,0.35,0.65,2,Competitive,0,0.25,0.75
"042038KKZ['CC', 'CC', 'CI']",2991,"['CI', 'CI', 'DC']",VICTORY,0.35,0,Competitive,0.31,0.65,0.35,1,Competitive,0.2,0.45,0.55,2,Cooperative,0,0.05,0.95
"042038KKZ['CC', 'CC', 'CI']",2992,"['CI', 'CI', 'DI']",VICTORY,0.11,0,Competitive,0.21,0.6,0.4,1,Competitive,0.18,0.45,0.55,2,Cooperative,0.17,0.45,0.55
"042038KKZ['CC', 'CC', 'CI']",2993,"['CI', 'CI', 'RANDOM']",VICTORY,0.38,2,Competitive,0.16,0.45,0.55,1,Competitive,0.21,0.5,0.5,0,AIPlayerRandom,0.28,0.45,0.55
"042038KKZ['CC', 'CC', 'CI']",2994,"['CI', 'DC', 'DC']",VICTORY,1,0,Competitive,0.06,0.4,0.6,1,Cooperative,0,0.05,0.95,2,Cooperative,0,0.05,0.95
"042038KKZ['CC', 'CC', 'CI']",2995,"['CI', 'DC', 'DI']",VICTORY,0.74,1,Competitive,0.19,0.35,0.65,2,Cooperative,0,0,1,0,Cooperative,0.2,0.45,0.55
"042038KKZ['CC', 'CC', 'CI']",2996,"['CI', 'DC', 'RANDOM']",VICTORY,0.7,0,Competitive,0.16,0.45,0.55,2,Cooperative,0,0.05,0.95,1,AIPlayerRandom,0.1,0.4,0.6
"042038KKZ['CC', 'CC', 'CI']",2997,"['CI', 'DI', 'DI']",VICTORY,0.6699998,2,Competitive,0,0.2,0.8,0,Cooperative,0.2,0.4,0.6,1,Cooperative,0.12,0.3,0.7
"042038KKZ['CC', 'CC', 'CI']",2998,"['CI', 'DI', 'RANDOM']",VICTORY,0.3,1,Competitive,0.12,0.3,0.7,2,Cooperative,0,0.3,0.7,0,AIPlayerRandom,0.29,0.85,0.15
"042038KKZ['CC', 'CC', 'CI']",2999,"['CI', 'RANDOM', 'RANDOM']",VICTORY,0.05000007,2,Competitive,0.17,0.35,0.65,0,AIPlayerRandom,0.35,0.6,0.4,1,AIPlayerRandom,0.33,0.8,0.2
"042038KKZ['CC', 'CC', 'CI']",3000,"['DC', 'DC', 'DC']",VICTORY,1,0,Cooperative,0,0,1,1,Cooperative,0,0,1,2,Cooperative,0,0.05,0.95
"042038KKZ['CC', 'CC', 'CI']",3001,"['DC', 'DC', 'DI']",VICTORY,0.8800001,2,Cooperative,0,0,1,1,Cooperative,0,0,1,0,Cooperative,0.06999999,0.5,0.5
"042038KKZ['CC', 'CC', 'CI']",3002,"['DC', 'DC', 'RANDOM']",VICTORY,0.8699999,2,Cooperative,0,0.05,0.95,1,Cooperative,0,0.05,0.95,0,AIPlayerRandom,0.02,0.25,0.75
"042038KKZ['CC', 'CC', 'CI']",3003,"['DC', 'DI', 'DI']",VICTORY,0.6499999,1,Cooperative,0,0,1,0,Cooperative,0.21,0.45,0.55,2,Cooperative,0,0.3,0.7
"042038KKZ['CC', 'CC', 'CI']",3004,"['DC', 'DI', 'RANDOM']",VICTORY,0.4,2,Cooperative,0,0,1,1,Cooperative,0.05,0.35,0.65,0,AIPlayerRandom,0.16,0.55,0.45
"042038KKZ['CC', 'CC', 'CI']",3005,"['DC', 'RANDOM', 'RANDOM']",VICTORY,0.53,2,Cooperative,0,0.1,0.9,1,AIPlayerRandom,0.03999999,0.3,0.7,0,AIPlayerRandom,0.13,0.3,0.7
"042038KKZ['CC', 'CC', 'CI']",3006,"['DI', 'DI', 'DI']",LOSS,0,2,Cooperative,0.11,0.45,0.55,1,Cooperative,0.22,0.55,0.45,0,Cooperative,0.34,0.7,0.3
"042038KKZ['CC', 'CC', 'CI']",3007,"['DI', 'DI', 'RANDOM']",VICTORY,0.54,1,Cooperative,0.06999999,0.45,0.55,0,Cooperative,0.14,0.25,0.75,2,AIPlayerRandom,0,0.25,0.75
"042038KKZ['CC', 'CC', 'CI']",3008,"['DI', 'RANDOM', 'RANDOM']",LOSS,0,2,Cooperative,0.09,0.2,0.8,1,AIPlayerRandom,0.09999999,0.4,0.6,0,AIPlayerRandom,0.12,1,0
"042038KKZ['CC', 'CC', 'CI']",3009,"['RANDOM', 'RANDOM', 'RANDOM']",LOSS,0.03999999,0,AIPlayerRandom,0.42,0.6,0.4,2,AIPlayerRandom,0.12,0.4,0.6,1,AIPlayerRandom,0.23,0.5,0.5
"042038KKZ['CC', 'CC', 'CI']",3010,"['CC', 'CC', 'CC']",VICTORY,1,0,Competitive,0,0,1,1,Competitive,0,0,1,2,Competitive,0,0,1
"042038KKZ['CC', 'CC', 'CI']",3011,"['CC', 'CC', 'CI']",VICTORY,0.66,2,Competitive,0,0.1,0.9,1,Competitive,0,0.05,0.95,0,Competitive,0.01000001,0.5,0.5
"042038KKZ['CC', 'CC', 'CI']",3012,"['CC', 'CC', 'DC']",VICTORY,1,0,Competitive,0,0.1,0.9,1,Competitive,0,0.05,0.95,2,Cooperative,0,0,1
"042038KKZ['CC', 'CC', 'CI']",3013,"['CC', 'CC', 'DI']",VICTORY,0.5999999,0,Competitive,0,0.05,0.95,1,Competitive,0,0.2,0.8,2,Cooperative,0,0.3,0.7
"042038KKZ['CC', 'CC', 'CI']",3014,"['CC', 'CC', 'RANDOM']",VICTORY,1,2,Competitive,0,0,1,1,Competitive,0,0.05,0.95,0,AIPlayerRandom,0.14,0.55,0.45
"042038KKZ['CC', 'CC', 'CI']",3015,"['CC', 'CI', 'CI']",VICTORY,0.7700001,2,Competitive,0,0.05,0.95,0,Competitive,0.16,0.55,0.45,1,Competitive,0.08,0.55,0.45
"042038KKZ['CC', 'CC', 'CI']",3016,"['CC', 'CI', 'DC']",VICTORY,0.9200001,1,Competitive,0,0.1,0.9,0,Competitive,0.09,0.45,0.55,2,Cooperative,0,0,1
"042038KKZ['CC', 'CC', 'CI']",3017,"['CC', 'CI', 'DI']",VICTORY,0.6100001,2,Competitive,0,0.05,0.95,0,Competitive,0.22,0.4,0.6,1,Cooperative,0.02,0.25,0.75
"042038KKZ['CC', 'CC', 'CI']",3018,"['CC', 'CI', 'RANDOM']",VICTORY,0.96,2,Competitive,0,0.15,0.85,1,Competitive,0,0.3,0.7,0,AIPlayerRandom,0.01,0.2,0.8
"042038KKZ['CC', 'CC', 'CI']",3019,"['CC', 'DC', 'DC']",VICTORY,1,2,Competitive,0,0.05,0.95,1,Cooperative,0,0.05,0.95,0,Cooperative,0.01,0.1,0.9
"042038KKZ['CC', 'CC', 'CI']",3020,"['CC', 'DC', 'DI']",VICTORY,1,2,Competitive,0,0.05,0.95,1,Cooperative,0,0,1,0,Cooperative,0.14,0.4,0.6
"042038KKZ['CC', 'CC', 'CI']",3021,"['CC', 'DC', 'RANDOM']",VICTORY,0.79,2,Competitive,0,0.05,0.95,1,Cooperative,0,0.05,0.95,0,AIPlayerRandom,0.17,0.5,0.5
"042038KKZ['CC', 'CC', 'CI']",3022,"['CC', 'DI', 'DI']",VICTORY,0.72,2,Competitive,0,0.05,0.95,0,Cooperative,0.11,0.3,0.7,1,Cooperative,0.06,0.35,0.65
"042038KKZ['CC', 'CC', 'CI']",3023,"['CC', 'DI', 'RANDOM']",VICTORY,0.43,2,Competitive,0,0.05,0.95,1,Cooperative,0.04,0.35,0.65,0,AIPlayerRandom,0.31,0.65,0.35
"042038KKZ['CC', 'CC', 'CI']",3024,"['CC', 'RANDOM', 'RANDOM']",VICTORY,0.33,2,Competitive,0,0.05,0.95,1,AIPlayerRandom,0.07000001,0.4,0.6,0,AIPlayerRandom,0.32,0.7,0.3
"042038KKZ['CC', 'CC', 'CI']",3025,"['CI', 'CI', 'CI']",VICTORY,0.19,0,Competitive,0.13,0.5,0.5,2,Competitive,0.1,0.45,0.55,1,Competitive,0.11,0.3,0.7
"042038KKZ['CC', 'CC', 'CI']",3026,"['CI', 'CI', 'DC']",VICTORY,0.47,1,Competitive,0.14,0.45,0.55,0,Competitive,0.18,0.6,0.4,2,Cooperative,0,0.05,0.95
"042038KKZ['CC', 'CC', 'CI']",3027,"['CI', 'CI', 'DI']",VICTORY,0.22,0,Competitive,0.31,0.6,0.4,1,Competitive,0.12,0.45,0.55,2,Cooperative,0.05,0.25,0.75
"042038KKZ['CC', 'CC', 'CI']",3028,"['CI', 'CI', 'RANDOM']",LOSS,0,2,Competitive,0.09,0.65,0.35,1,Competitive,0.25,0.5,0.5,0,AIPlayerRandom,0.28,0.55,0.45
"042038KKZ['CC', 'CC', 'CI']",3029,"['CI', 'DC', 'DC']",VICTORY,0.9,0,Competitive,0.17,0.4,0.6,1,Cooperative,0,0,1,2,Cooperative,0,0.15,0.85
"042038KKZ['CC', 'CC', 'CI']",3030,"['CI', 'DC', 'DI']",VICTORY,0.5799999,0,Competitive,0.22,0.45,0.55,2,Cooperative,0,0.05,0.95,1,Cooperative,0.19,0.4,0.6
"042038KKZ['CC', 'CC', 'CI']",3031,"['CI', 'DC', 'RANDOM']",VICTORY,0.37,1,Competitive,0.16,0.45,0.55,2,Cooperative,0,0.05,0.95,0,AIPlayerRandom,0.45,0.8,0.2
"042038KKZ['CC', 'CC', 'CI']",3032,"['CI', 'DI', 'DI']",VICTORY,0.18,2,Competitive,0.03,0.25,0.75,0,Cooperative,0.34,0.55,0.45,1,Cooperative,0.2,0.45,0.55
"042038KKZ['CC', 'CC', 'CI']",3033,"['CI', 'DI', 'RANDOM']",VICTORY,0.37,2,Competitive,0.09999999,0.45,0.55,0,Cooperative,0.22,0.4,0.6,1,AIPlayerRandom,0.19,0.6,0.4
"042038KKZ['CC', 'CC', 'CI']",3034,"['CI', 'RANDOM', 'RANDOM']",VICTORY,0.5000001,1,Competitive,0.08000001,0.35,0.65,2,AIPlayerRandom,0,0,1,0,AIPlayerRandom,0.16,0.65,0.35
"042038KKZ['CC', 'CC', 'CI']",3035,"['DC', 'DC', 'DC']",VICTORY,1,0,Cooperative,0,0,1,1,Cooperative,0,0.1,0.9,2,Cooperative,0,0.05,0.95
"042038KKZ['CC', 'CC', 'CI']",3036,"['DC', 'DC', 'DI']",VICTORY,1,2,Cooperative,0,0,1,1,Cooperative,0,0,1,0,Cooperative,0.09999999,0.35,0.65
"042038KKZ['CC', 'CC', 'CI']",3037,"['DC', 'DC', 'RANDOM']",VICTORY,0.45,2,Cooperative,0,0.05,0.95,1,Cooperative,0,0.05,0.95,0,AIPlayerRandom,0.35,0.75,0.25
"042038KKZ['CC', 'CC', 'CI']",3038,"['DC', 'DI', 'DI']",VICTORY,0.81,2,Cooperative,0,0.1,0.9,0,Cooperative,0.12,0.3,0.7,1,Cooperative,0.08,0.3,0.7
"042038KKZ['CC', 'CC', 'CI']",3039,"['DC', 'DI', 'RANDOM']",VICTORY,0.6400001,2,Cooperative,0,0.05,0.95,1,Cooperative,0.19,0.45,0.55,0,AIPlayerRandom,0.23,0.55,0.45
"042038KKZ['CC', 'CC', 'CI']",3040,"['DC', 'RANDOM', 'RANDOM']",LOSS,0,2,Cooperative,0.08,0.2,0.8,0,AIPlayerRandom,0.18,1,0,1,AIPlayerRandom,0.17,0.8,0.2
"042038KKZ['CC', 'CC', 'CI']",3041,"['DI', 'DI', 'DI']",VICTORY,0.22,1,Cooperative,0.19,0.55,0.45,0,Cooperative,0.28,0.5,0.5,2,Cooperative,0.08,0.4,0.6
"042038KKZ['CC', 'CC', 'CI']",3042,"['DI', 'DI', 'RANDOM']",VICTORY,0.4300001,1,Cooperative,0.08,0.45,0.55,0,Cooperative,0.12,0.2,0.8,2,AIPlayerRandom,0,0.3,0.7
"042038KKZ['CC', 'CC', 'CI']",3043,"['DI', 'RANDOM', 'RANDOM']",VICTORY,0.38,2,Cooperative,0,0.15,0.85,1,AIPlayerRandom,0.16,0.5,0.5,0,AIPlayerRandom,0.28,0.6,0.4
"042038KKZ['CC', 'CC', 'CI']",3044,"['RANDOM', 'RANDOM', 'RANDOM']",LOSS,0,0,AIPlayerRandom,0.2,1,0,2,AIPlayerRandom,0.09,0.2,0.8,1,AIPlayerRandom,0.14,0.8,0.2
"042038KKZ['CC', 'CC', 'CI']",3045,"['CC', 'CC', 'CC']",VICTORY,0.81,0,Competitive,0,0.05,0.95,1,Competitive,0,0,1,2,Competitive,0,0,1
"042038KKZ['CC', 'CC', 'CI']",3046,"['CC', 'CC', 'CI']",VICTORY,1,0,Competitive,0,0,1,1,Competitive,0,0.05,0.95,2,Competitive,0,0.3,0.7
"042038KKZ['CC', 'CC', 'CI']",3047,"['CC', 'CC', 'DC']",VICTORY,1,0,Competitive,1.862645E-09,0.1,0.9,1,Competitive,0,0.05,0.95,2,Cooperative,0,0,1
"042038KKZ['CC', 'CC', 'CI']",3048,"['CC', 'CC', 'DI']",VICTORY,0.62,2,Competitive,0,0.1,0.9,1,Competitive,0,0.1,0.9,0,Cooperative,0.18,0.45,0.55
"042038KKZ['CC', 'CC', 'CI']",3049,"['CC', 'CC', 'RANDOM']",VICTORY,1,0,Competitive,0,0,1,1,Competitive,0,0.1,0.9,2,AIPlayerRandom,0,0.3,0.7
"042038KKZ['CC', 'CC', 'CI']",3050,"['CC', 'CI', 'CI']",VICTORY,0.47,2,Competitive,0,0.05,0.95,1,Competitive,0.09999999,0.5,0.5,0,Competitive,0.12,0.55,0.45
"042038KKZ['CC', 'CC', 'CI']",3051,"['CC', 'CI', 'DC']",VICTORY,1,0,Competitive,0,0.1,0.9,1,Competitive,0,0.2,0.8,2,Cooperative,0,0.1,0.9
"042038KKZ['CC', 'CC', 'CI']",3052,"['CC', 'CI', 'DI']",VICTORY,0.5099999,2,Competitive,0,0,1,0,Competitive,0.24,0.55,0.45,1,Cooperative,0.2,0.45,0.55
"042038KKZ['CC', 'CC', 'CI']",3053,"['CC', 'CI', 'RANDOM']",VICTORY,0.1000001,2,Competitive,0,0.1,0.9,0,Competitive,0.25,0.55,0.45,1,AIPlayerRandom,0.21,0.55,0.45
"042038KKZ['CC', 'CC', 'CI']",3054,"['CC', 'DC', 'DC']",VICTORY,1,0,Competitive,0,0.15,0.85,1,Cooperative,0,0.05,0.95,2,Cooperative,0,0.1,0.9
"042038KKZ['CC', 'CC', 'CI']",3055,"['CC', 'DC', 'DI']",VICTORY,0.9900002,2,Competitive,0,0.05,0.95,1,Cooperative,0,0.05,0.95,0,Cooperative,0.16,0.4,0.6
"042038KKZ['CC', 'CC', 'CI']",3056,"['CC', 'DC', 'RANDOM']",VICTORY,0.6800001,2,Competitive,0,0.05,0.95,1,Cooperative,0,0,1,0,AIPlayerRandom,0.42,0.75,0.25
"042038KKZ['CC', 'CC', 'CI']",3057,"['CC', 'DI', 'DI']",VICTORY,0.7499999,2,Competitive,0,0.05,0.95,0,Cooperative,0.15,0.4,0.6,1,Cooperative,0.05,0.25,0.75
"042038KKZ['CC', 'CC', 'CI']",3058,"['CC', 'DI', 'RANDOM']",VICTORY,0.7699999,2,Competitive,0,0,1,1,Cooperative,0.05999999,0.3,0.7,0,AIPlayerRandom,0.3,0.7,0.3
"042038KKZ['CC', 'CC', 'CI']",3059,"['CC', 'RANDOM', 'RANDOM']",VICTORY,0.3099999,2,Competitive,0,0,1,1,AIPlayerRandom,0.14,0.45,0.55,0,AIPlayerRandom,0.19,0.55,0.45
"042038KKZ['CC', 'CC', 'CI']",3060,"['CI', 'CI', 'CI']",VICTORY,0.09999999,1,Competitive,0.29,0.5,0.5,2,Competitive,0.09999999,0.35,0.65,0,Competitive,0.41,0.7,0.3
"042038KKZ['CC', 'CC', 'CI']",3061,"['CI', 'CI', 'DC']",VICTORY,0.61,1,Competitive,0.09999999,0.45,0.55,0,Competitive,0.23,0.4,0.6,2,Cooperative,0,0.15,0.85
"042038KKZ['CC', 'CC', 'CI']",3062,"['CI', 'CI', 'DI']",LOSS,0.03000003,1,Competitive,0.27,0.55,0.45,0,Competitive,0.36,0.65,0.35,2,Cooperative,0.1,0.35,0.65
"042038KKZ['CC', 'CC', 'CI']",3063,"['CI', 'CI', 'RANDOM']",VICTORY,0.4600001,1,Competitive,0.11,0.5,0.5,0,Competitive,0.16,0.55,0.45,2,AIPlayerRandom,0,0.05,0.95
"042038KKZ['CC', 'CC', 'CI']",3064,"['CI', 'DC', 'DC']",VICTORY,0.7499999,0,Competitive,0.19,0.4,0.6,1,Cooperative,0,0.05,0.95,2,Cooperative,0,0.15,0.85
"042038KKZ['CC', 'CC', 'CI']",3065,"['CI', 'DC', 'DI']",VICTORY,0.7,0,Competitive,0.06000001,0.35,0.65,2,Cooperative,0,0.1,0.9,1,Cooperative,0.06,0.2,0.8
"042038KKZ['CC', 'CC', 'CI']",3066,"['CI', 'DC', 'RANDOM']",VICTORY,0.56,1,Competitive,0.12,0.3,0.7,2,Cooperative,0,0.05,0.95,0,AIPlayerRandom,0.5,0.8,0.2
"042038KKZ['CC', 'CC', 'CI']",3067,"['CI', 'DI', 'DI']",VICTORY,0.28,1,Competitive,0.16,0.45,0.55,0,Cooperative,0.23,0.45,0.55,2,Cooperative,0.12,0.35,0.65
"042038KKZ['CC', 'CC', 'CI']",3068,"['CI', 'DI', 'RANDOM']",VICTORY,0.4100001,1,Competitive,0.09999999,0.35,0.65,2,Cooperative,0,0.25,0.75,0,AIPlayerRandom,0.21,0.45,0.55
"042038KKZ['CC', 'CC', 'CI']",3069,"['CI', 'RANDOM', 'RANDOM']",VICTORY,0.44,1,Competitive,0.23,0.4,0.6,0,AIPlayerRandom,0.37,0.65,0.35,2,AIPlayerRandom,0.08,0.45,0.55
"042038KKZ['CC', 'CC', 'CI']",3070,"['DC', 'DC', 'DC']",VICTORY,0.97,0,Cooperative,0,0,1,1,Cooperative,0,0.1,0.9,2,Cooperative,0,0.05,0.95
"042038KKZ['CC', 'CC', 'CI']",3071,"['DC', 'DC', 'DI']",VICTORY,0.8200001,2,Cooperative,0,0,1,1,Cooperative,0,0.05,0.95,0,Cooperative,0.26,0.4,0.6
"042038KKZ['CC', 'CC', 'CI']",3072,"['DC', 'DC', 'RANDOM']",VICTORY,0.5800002,2,Cooperative,0,0.05,0.95,1,Cooperative,0,0.05,0.95,0,AIPlayerRandom,0.05,0.5,0.5
"042038KKZ['CC', 'CC', 'CI']",3073,"['DC', 'DI', 'DI']",VICTORY,0.8699999,2,Cooperative,0,0.1,0.9,0,Cooperative,0.13,0.4,0.6,1,Cooperative,0.03,0.25,0.75
"042038KKZ['CC', 'CC', 'CI']",3074,"['DC', 'DI', 'RANDOM']",VICTORY,0.3199999,2,Cooperative,0,0.05,0.95,1,Cooperative,0.07,0.35,0.65,0,AIPlayerRandom,0.14,0.6,0.4
"042038KKZ['CC', 'CC', 'CI']",3075,"['DC', 'RANDOM', 'RANDOM']",VICTORY,0.6700001,2,Cooperative,0,0.05,0.95,0,AIPlayerRandom,0.27,0.55,0.45,1,AIPlayerRandom,0.04000001,0.35,0.65
"042038KKZ['CC', 'CC', 'CI']",3076,"['DI', 'DI', 'DI']",VICTORY,0.17,0,Cooperative,0.21,0.45,0.55,1,Cooperative,0.15,0.5,0.5,2,Cooperative,0.15,0.55,0.45
"042038KKZ['CC', 'CC', 'CI']",3077,"['DI', 'DI', 'RANDOM']",VICTORY,0.35,0,Cooperative,0.06999999,0.5,0.5,1,Cooperative,0.05,0.35,0.65,2,AIPlayerRandom,0,0.35,0.65
"042038KKZ['CC', 'CC', 'CI']",3078,"['DI', 'RANDOM', 'RANDOM']",VICTORY,0.36,2,Cooperative,0.02,0.25,0.75,1,AIPlayerRandom,0.2,0.55,0.45,0,AIPlayerRandom,0.4,0.55,0.45
"042038KKZ['CC', 'CC', 'CI']",3079,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,0.3700001,0,AIPlayerRandom,0.41,0.75,0.25,1,AIPlayerRandom,0.2,0.35,0.65,2,AIPlayerRandom,0.06999999,0.45,0.55
"042038KKZ['CC', 'CC', 'CI']",3080,"['CC', 'CC', 'CC']",VICTORY,1,0,Competitive,0,0.05,0.95,1,Competitive,0,0.05,0.95,2,Competitive,0,0,1
"042038KKZ['CC', 'CC', 'CI']",3081,"['CC', 'CC', 'CI']",VICTORY,1,2,Competitive,0,0,1,1,Competitive,0,0,1,0,Competitive,0.1,0.3,0.7
"042038KKZ['CC', 'CC', 'CI']",3082,"['CC', 'CC', 'DC']",VICTORY,1,0,Competitive,0,0.1,0.9,1,Competitive,0,0,1,2,Cooperative,0,0,1
"042038KKZ['CC', 'CC', 'CI']",3083,"['CC', 'CC', 'DI']",VICTORY,0.89,2,Competitive,0,0.05,0.95,1,Competitive,0,0.05,0.95,0,Cooperative,0.21,0.5,0.5
"042038KKZ['CC', 'CC', 'CI']",3084,"['CC', 'CC', 'RANDOM']",VICTORY,0.8600001,2,Competitive,0,0,1,1,Competitive,0,0,1,0,AIPlayerRandom,0.3200001,0.55,0.45
"042038KKZ['CC', 'CC', 'CI']",3085,"['CC', 'CI', 'CI']",VICTORY,0.3600001,2,Competitive,0,0,1,0,Competitive,0.11,0.5,0.5,1,Competitive,0.03,0.4,0.6
"042038KKZ['CC', 'CC', 'CI']",3086,"['CC', 'CI', 'DC']",VICTORY,1,1,Competitive,0,0,1,0,Competitive,0.1,0.4,0.6,2,Cooperative,0,0,1
"042038KKZ['CC', 'CC', 'CI']",3087,"['CC', 'CI', 'DI']",VICTORY,0.8099998,2,Competitive,0,0.05,0.95,1,Competitive,0.05,0.3,0.7,0,Cooperative,0.09000002,0.35,0.65
"042038KKZ['CC', 'CC', 'CI']",3088,"['CC', 'CI', 'RANDOM']",VICTORY,0.5600001,2,Competitive,0,0.15,0.85,0,Competitive,0.15,0.4,0.6,1,AIPlayerRandom,0.1,0.45,0.55
"042038KKZ['CC', 'CC', 'CI']",3089,"['CC', 'DC', 'DC']",VICTORY,0.96,1,Competitive,0,0.1,0.9,0,Cooperative,0.009999998,0.05,0.95,2,Cooperative,0,0.1,0.9
"042038KKZ['CC', 'CC', 'CI']",3090,"['CC', 'DC', 'DI']",VICTORY,0.61,2,Competitive,0,0.05,0.95,1,Cooperative,0,0.05,0.95,0,Cooperative,0.28,0.55,0.45
"042038KKZ['CC', 'CC', 'CI']",3091,"['CC', 'DC', 'RANDOM']",VICTORY,0.5899999,2,Competitive,0,0,1,1,Cooperative,0,0,1,0,AIPlayerRandom,0.2900001,0.75,0.25
"042038KKZ['CC', 'CC', 'CI']",3092,"['CC', 'DI', 'DI']",VICTORY,0.9,0,Competitive,0,0,1,1,Cooperative,0,0.3,0.7,2,Cooperative,0,0.25,0.75
"042038KKZ['CC', 'CC', 'CI']",3093,"['CC', 'DI', 'RANDOM']",VICTORY,0.57,2,Competitive,0.06,0.1,0.9,1,Cooperative,0.25,0.4,0.6,0,AIPlayerRandom,0.39,0.6,0.4
"042038KKZ['CC', 'CC', 'CI']",3094,"['CC', 'RANDOM', 'RANDOM']",VICTORY,0.32,2,Competitive,0,0.1,0.9,0,AIPlayerRandom,0.22,0.6,0.4,1,AIPlayerRandom,0.14,0.5,0.5
"042038KKZ['CC', 'CC', 'CI']",3095,"['CI', 'CI', 'CI']",VICTORY,0.24,2,Competitive,0.04,0.4,0.6,1,Competitive,0.14,0.45,0.55,0,Competitive,0.16,0.55,0.45
"042038KKZ['CC', 'CC', 'CI']",3096,"['CI', 'CI', 'DC']",VICTORY,0.8200001,1,Competitive,0.09000002,0.4,0.6,0,Competitive,0.13,0.45,0.55,2,Cooperative,0,0.05,0.95
"042038KKZ['CC', 'CC', 'CI']",3097,"['CI', 'CI', 'DI']",VICTORY,0.19,1,Competitive,0.15,0.45,0.55,0,Competitive,0.28,0.45,0.55,2,Cooperative,0.08,0.25,0.75
"042038KKZ['CC', 'CC', 'CI']",3098,"['CI', 'CI', 'RANDOM']",VICTORY,0.17,1,Competitive,0.23,0.6,0.4,2,Competitive,0.05,0.35,0.65,0,AIPlayerRandom,0.28,0.7,0.3
"042038KKZ['CC', 'CC', 'CI']",3099,"['CI', 'DC', 'DC']",VICTORY,1,0,Competitive,0.1,0.45,0.55,1,Cooperative,0,0.05,0.95,2,Cooperative,0,0,1
"042038KKZ['CC', 'CC', 'CI']",3100,"['CI', 'DC', 'DI']",VICTORY,0.71,1,Competitive,0.03,0.25,0.75,2,Cooperative,0,0,1,0,Cooperative,0.14,0.5,0.5
"042038KKZ['CC', 'CC', 'CI']",3101,"['CI', 'DC', 'RANDOM']",VICTORY,0.7900001,2,Competitive,0,0.15,0.85,1,Cooperative,0,0.05,0.95,0,AIPlayerRandom,0.07000001,0.3,0.7
"042038KKZ['CC', 'CC', 'CI']",3102,"['CI', 'DI', 'DI']",VICTORY,0.39,0,Competitive,0.25,0.6,0.4,2,Cooperative,0.16,0.35,0.65,1,Cooperative,0.18,0.35,0.65
"042038KKZ['CC', 'CC', 'CI']",3103,"['CI', 'DI', 'RANDOM']",VICTORY,0.07000005,2,Competitive,0.05,0.35,0.65,1,Cooperative,0.09999999,0.45,0.55,0,AIPlayerRandom,0.22,0.6,0.4
"042038KKZ['CC', 'CC', 'CI']",3104,"['CI', 'RANDOM', 'RANDOM']",VICTORY,0.06,1,Competitive,0.24,0.5,0.5,0,AIPlayerRandom,0.25,0.55,0.45,2,AIPlayerRandom,0.13,0.3,0.7
"042038KKZ['CC', 'CC', 'CI']",3105,"['DC', 'DC', 'DC']",VICTORY,0.97,0,Cooperative,0.02,0.15,0.85,1,Cooperative,0,0.1,0.9,2,Cooperative,0,0.05,0.95
"042038KKZ['CC', 'CC', 'CI']",3106,"['DC', 'DC', 'DI']",VICTORY,0.96,2,Cooperative,0,0,1,1,Cooperative,0.04,0.05,0.95,0,Cooperative,0.13,0.45,0.55
"042038KKZ['CC', 'CC', 'CI']",3107,"['DC', 'DC', 'RANDOM']",VICTORY,0.46,1,Cooperative,0.01000001,0.15,0.85,2,Cooperative,0,0.1,0.9,0,AIPlayerRandom,0.34,0.75,0.25
"042038KKZ['CC', 'CC', 'CI']",3108,"['DC', 'DI', 'DI']",VICTORY,0.83,2,Cooperative,0,0,1,1,Cooperative,0.09000001,0.4,0.6,0,Cooperative,0.15,0.35,0.65
"042038KKZ['CC', 'CC', 'CI']",3109,"['DC', 'DI', 'RANDOM']",VICTORY,0.6100001,2,Cooperative,0,0.05,0.95,1,Cooperative,0.01000001,0.2,0.8,0,AIPlayerRandom,0.34,0.75,0.25
"042038KKZ['CC', 'CC', 'CI']",3110,"['DC', 'RANDOM', 'RANDOM']",VICTORY,0.2700001,2,Cooperative,0,0,1,1,AIPlayerRandom,0.1,0.55,0.45,0,AIPlayerRandom,0.25,0.65,0.35
"042038KKZ['CC', 'CC', 'CI']",3111,"['DI', 'DI', 'DI']",VICTORY,0.13,2,Cooperative,0.09,0.5,0.5,0,Cooperative,0.17,0.5,0.5,1,Cooperative,0.11,0.4,0.6
