sessionId,currGameId,condition,outcome,env_state,playerId,pos,type,econ_state,econ_history_perc,env_history_perc,num_played_rounds
"052106CZK['CC', 'CC', 'CI']",49,"['CC', 'RANDOM', 'RANDOM']",VICTORY,0.68,0,2,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0,21,484,101
"052106CZK['CC', 'CC', 'CI']",50,"['CI', 'CI', 'CI']",LOSS,0,0,1,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0.48,18,2,4
"052106CZK['CC', 'CC', 'CI']",50,"['CI', 'CI', 'CI']",LOSS,0,2,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0.6800001,18,2,4
"052106CZK['CC', 'CC', 'CI']",50,"['CI', 'CI', 'CI']",LOSS,0,1,2,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0.47,17,3,4
"052106CZK['CC', 'CC', 'CI']",51,"['CI', 'CI', 'DC']",VICTORY,0.81,0,2,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,37,468,101
"052106CZK['CC', 'CC', 'CI']",51,"['CI', 'CI', 'DC']",VICTORY,0.81,1,1,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,37,468,101
"052106CZK['CC', 'CC', 'CI']",51,"['CI', 'CI', 'DC']",VICTORY,0.81,2,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0.94,474,31,101
"052106CZK['CC', 'CC', 'CI']",52,"['CI', 'CI', 'DI']",LOSS,0,2,1,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0.46,21,9,6
"052106CZK['CC', 'CC', 'CI']",52,"['CI', 'CI', 'DI']",LOSS,0,0,2,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0.18,23,7,6
"052106CZK['CC', 'CC', 'CI']",52,"['CI', 'CI', 'DI']",LOSS,0,1,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0.54,25,5,6
"052106CZK['CC', 'CC', 'CI']",53,"['CI', 'CI', 'RANDOM']",VICTORY,0.7,0,2,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,30,475,101
"052106CZK['CC', 'CC', 'CI']",53,"['CI', 'CI', 'RANDOM']",VICTORY,0.7,1,1,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,43,462,101
"052106CZK['CC', 'CC', 'CI']",53,"['CI', 'CI', 'RANDOM']",VICTORY,0.7,2,0,AI-RANDOM,0.9,262,243,101
"052106CZK['CC', 'CC', 'CI']",54,"['CI', 'DC', 'DC']",LOSS,0,2,1,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0.95,55,10,13
"052106CZK['CC', 'CC', 'CI']",54,"['CI', 'DC', 'DC']",LOSS,0,1,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0.95,52,13,13
"052106CZK['CC', 'CC', 'CI']",54,"['CI', 'DC', 'DC']",LOSS,0,0,2,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,6,59,13
"052106CZK['CC', 'CC', 'CI']",55,"['CI', 'DC', 'DI']",VICTORY,0.75,1,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0.9,463,42,101
"052106CZK['CC', 'CC', 'CI']",55,"['CI', 'DC', 'DI']",VICTORY,0.75,2,2,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,19,486,101
"052106CZK['CC', 'CC', 'CI']",55,"['CI', 'DC', 'DI']",VICTORY,0.75,0,1,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,28,477,101
"052106CZK['CC', 'CC', 'CI']",56,"['CI', 'DC', 'RANDOM']",LOSS,0,0,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0.95,482,23,101
"052106CZK['CC', 'CC', 'CI']",56,"['CI', 'DC', 'RANDOM']",LOSS,0,1,2,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,24,481,101
"052106CZK['CC', 'CC', 'CI']",56,"['CI', 'DC', 'RANDOM']",LOSS,0,2,1,AI-RANDOM,0.93,241,264,101
"052106CZK['CC', 'CC', 'CI']",57,"['CI', 'DI', 'DI']",LOSS,0,1,2,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0.37,22,13,7
"052106CZK['CC', 'CC', 'CI']",57,"['CI', 'DI', 'DI']",LOSS,0,2,1,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0.42,23,12,7
"052106CZK['CC', 'CC', 'CI']",57,"['CI', 'DI', 'DI']",LOSS,0,0,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0.61,28,7,7
"052106CZK['CC', 'CC', 'CI']",58,"['CI', 'DI', 'RANDOM']",VICTORY,0.82,2,0,AI-RANDOM,0.89,252,253,101
"052106CZK['CC', 'CC', 'CI']",58,"['CI', 'DI', 'RANDOM']",VICTORY,0.82,0,2,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,21,484,101
"052106CZK['CC', 'CC', 'CI']",58,"['CI', 'DI', 'RANDOM']",VICTORY,0.82,1,1,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,34,471,101
"052106CZK['CC', 'CC', 'CI']",59,"['CI', 'RANDOM', 'RANDOM']",VICTORY,0.71,0,2,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,41,464,101
"052106CZK['CC', 'CC', 'CI']",59,"['CI', 'RANDOM', 'RANDOM']",VICTORY,0.71,1,0,AI-RANDOM,0.95,242,263,101
"052106CZK['CC', 'CC', 'CI']",59,"['CI', 'RANDOM', 'RANDOM']",VICTORY,0.71,2,1,AI-RANDOM,0.91,260,245,101
"052106CZK['CC', 'CC', 'CI']",60,"['DC', 'DC', 'DC']",LOSS,0,1,2,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0.27,17,3,4
"052106CZK['CC', 'CC', 'CI']",60,"['DC', 'DC', 'DC']",LOSS,0,0,1,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0.36,15,5,4
"052106CZK['CC', 'CC', 'CI']",60,"['DC', 'DC', 'DC']",LOSS,0,2,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0.38,16,4,4
"052106CZK['CC', 'CC', 'CI']",61,"['DC', 'DC', 'DI']",VICTORY,0.71,0,2,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,29,476,101
"052106CZK['CC', 'CC', 'CI']",61,"['DC', 'DC', 'DI']",VICTORY,0.71,2,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0.95,486,19,101
"052106CZK['CC', 'CC', 'CI']",61,"['DC', 'DC', 'DI']",VICTORY,0.71,1,1,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,26,479,101
"052106CZK['CC', 'CC', 'CI']",62,"['DC', 'DC', 'RANDOM']",LOSS,0,1,1,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0.31,24,6,6
"052106CZK['CC', 'CC', 'CI']",62,"['DC', 'DC', 'RANDOM']",LOSS,0,2,2,AI-RANDOM,0.25,18,12,6
"052106CZK['CC', 'CC', 'CI']",62,"['DC', 'DC', 'RANDOM']",LOSS,0,0,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0.45,25,5,6
"052106CZK['CC', 'CC', 'CI']",63,"['DC', 'DI', 'DI']",LOSS,0,2,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0.95,91,14,21
"052106CZK['CC', 'CC', 'CI']",63,"['DC', 'DI', 'DI']",LOSS,0,1,1,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0.91,89,16,21
"052106CZK['CC', 'CC', 'CI']",63,"['DC', 'DI', 'DI']",LOSS,0,0,2,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,9,96,21
"052106CZK['CC', 'CC', 'CI']",64,"['DC', 'DI', 'RANDOM']",VICTORY,0.6799999,2,1,AI-RANDOM,0.94,265,240,101
"052106CZK['CC', 'CC', 'CI']",64,"['DC', 'DI', 'RANDOM']",VICTORY,0.6799999,1,2,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0.01,24,481,101
"052106CZK['CC', 'CC', 'CI']",64,"['DC', 'DI', 'RANDOM']",VICTORY,0.6799999,0,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0.95,470,35,101
"052106CZK['CC', 'CC', 'CI']",65,"['DC', 'RANDOM', 'RANDOM']",VICTORY,0.72,1,0,AI-RANDOM,0.9,283,222,101
"052106CZK['CC', 'CC', 'CI']",65,"['DC', 'RANDOM', 'RANDOM']",VICTORY,0.72,0,2,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,30,475,101
"052106CZK['CC', 'CC', 'CI']",65,"['DC', 'RANDOM', 'RANDOM']",VICTORY,0.72,2,1,AI-RANDOM,0.84,246,259,101
"052106CZK['CC', 'CC', 'CI']",66,"['DI', 'DI', 'DI']",VICTORY,0.73,0,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,23,482,101
"052106CZK['CC', 'CC', 'CI']",66,"['DI', 'DI', 'DI']",VICTORY,0.73,2,2,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,37,468,101
"052106CZK['CC', 'CC', 'CI']",66,"['DI', 'DI', 'DI']",VICTORY,0.73,1,1,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,29,476,101
"052106CZK['CC', 'CC', 'CI']",67,"['DI', 'DI', 'RANDOM']",LOSS,0,1,1,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0.52,28,12,8
"052106CZK['CC', 'CC', 'CI']",67,"['DI', 'DI', 'RANDOM']",LOSS,0,2,2,AI-RANDOM,0.48,25,15,8
"052106CZK['CC', 'CC', 'CI']",67,"['DI', 'DI', 'RANDOM']",LOSS,0,0,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0.5599999,32,8,8
"052106CZK['CC', 'CC', 'CI']",68,"['DI', 'RANDOM', 'RANDOM']",VICTORY,0.76,2,1,AI-RANDOM,0.61,255,250,101
"052106CZK['CC', 'CC', 'CI']",68,"['DI', 'RANDOM', 'RANDOM']",VICTORY,0.76,1,0,AI-RANDOM,0.67,262,243,101
"052106CZK['CC', 'CC', 'CI']",68,"['DI', 'RANDOM', 'RANDOM']",VICTORY,0.76,0,2,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,36,469,101
"052106CZK['CC', 'CC', 'CI']",69,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,0.71,2,1,AI-RANDOM,0.91,261,244,101
"052106CZK['CC', 'CC', 'CI']",69,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,0.71,0,2,AI-RANDOM,0.82,236,269,101
"052106CZK['CC', 'CC', 'CI']",69,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,0.71,1,0,AI-RANDOM,0.91,265,240,101
"052106CZK['CC', 'CC', 'CI']",70,"['CC', 'CC', 'CC']",LOSS,0,0,2,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0.26,15,5,4
"052106CZK['CC', 'CC', 'CI']",70,"['CC', 'CC', 'CC']",LOSS,0,1,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0.48,16,4,4
"052106CZK['CC', 'CC', 'CI']",70,"['CC', 'CC', 'CC']",LOSS,0,2,1,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0.38,16,4,4
"052106CZK['CC', 'CC', 'CI']",71,"['CC', 'CC', 'CI']",VICTORY,0.67,0,2,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0,31,474,101
"052106CZK['CC', 'CC', 'CI']",71,"['CC', 'CC', 'CI']",VICTORY,0.67,1,1,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0,23,482,101
"052106CZK['CC', 'CC', 'CI']",71,"['CC', 'CC', 'CI']",VICTORY,0.67,2,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0.94,479,26,101
"052106CZK['CC', 'CC', 'CI']",72,"['CC', 'CC', 'DC']",VICTORY,0.82,0,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0,29,476,101
"052106CZK['CC', 'CC', 'CI']",72,"['CC', 'CC', 'DC']",VICTORY,0.82,1,1,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0,24,481,101
"052106CZK['CC', 'CC', 'CI']",72,"['CC', 'CC', 'DC']",VICTORY,0.82,2,2,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,33,472,101
"052106CZK['CC', 'CC', 'CI']",73,"['CC', 'CC', 'DI']",VICTORY,0.77,2,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0.93,477,28,101
"052106CZK['CC', 'CC', 'CI']",73,"['CC', 'CC', 'DI']",VICTORY,0.77,0,2,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0,28,477,101
"052106CZK['CC', 'CC', 'CI']",73,"['CC', 'CC', 'DI']",VICTORY,0.77,1,1,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0,24,481,101
"052106CZK['CC', 'CC', 'CI']",74,"['CC', 'CC', 'RANDOM']",LOSS,0,2,0,AI-RANDOM,0.35,12,3,3
"052106CZK['CC', 'CC', 'CI']",74,"['CC', 'CC', 'RANDOM']",LOSS,0,1,2,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0.24,11,4,3
"052106CZK['CC', 'CC', 'CI']",74,"['CC', 'CC', 'RANDOM']",LOSS,0,0,1,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0.28,9,6,3
"052106CZK['CC', 'CC', 'CI']",75,"['CC', 'CI', 'CI']",VICTORY,0.76,1,1,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,33,472,101
"052106CZK['CC', 'CC', 'CI']",75,"['CC', 'CI', 'CI']",VICTORY,0.76,2,2,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,37,468,101
"052106CZK['CC', 'CC', 'CI']",75,"['CC', 'CI', 'CI']",VICTORY,0.76,0,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0.95,470,35,101
"052106CZK['CC', 'CC', 'CI']",76,"['CC', 'CI', 'DC']",LOSS,0,1,2,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,14,61,15
"052106CZK['CC', 'CC', 'CI']",76,"['CC', 'CI', 'DC']",LOSS,0,0,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0.95,64,11,15
"052106CZK['CC', 'CC', 'CI']",76,"['CC', 'CI', 'DC']",LOSS,0,2,1,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0.91,59,16,15
"052106CZK['CC', 'CC', 'CI']",77,"['CC', 'CI', 'DI']",VICTORY,0.79,1,1,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,36,469,101
"052106CZK['CC', 'CC', 'CI']",77,"['CC', 'CI', 'DI']",VICTORY,0.79,2,2,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,21,484,101
"052106CZK['CC', 'CC', 'CI']",77,"['CC', 'CI', 'DI']",VICTORY,0.79,0,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0.92,478,27,101
"052106CZK['CC', 'CC', 'CI']",78,"['CC', 'CI', 'RANDOM']",VICTORY,0.74,1,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0.93,474,31,101
"052106CZK['CC', 'CC', 'CI']",78,"['CC', 'CI', 'RANDOM']",VICTORY,0.74,0,2,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0,24,481,101
"052106CZK['CC', 'CC', 'CI']",78,"['CC', 'CI', 'RANDOM']",VICTORY,0.74,2,1,AI-RANDOM,0.7499999,266,239,101
"052106CZK['CC', 'CC', 'CI']",79,"['CC', 'DC', 'DC']",VICTORY,0.75,0,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0,25,480,101
"052106CZK['CC', 'CC', 'CI']",79,"['CC', 'DC', 'DC']",VICTORY,0.75,2,2,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,28,477,101
"052106CZK['CC', 'CC', 'CI']",79,"['CC', 'DC', 'DC']",VICTORY,0.75,1,1,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,25,480,101
"052106CZK['CC', 'CC', 'CI']",80,"['CC', 'DC', 'DI']",LOSS,0,2,2,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,8,82,18
"052106CZK['CC', 'CC', 'CI']",80,"['CC', 'DC', 'DI']",LOSS,0,0,1,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0.89,79,11,18
"052106CZK['CC', 'CC', 'CI']",80,"['CC', 'DC', 'DI']",LOSS,0,1,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0.93,73,17,18
"052106CZK['CC', 'CC', 'CI']",81,"['CC', 'DC', 'RANDOM']",LOSS,0,1,2,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0.3,25,15,8
"052106CZK['CC', 'CC', 'CI']",81,"['CC', 'DC', 'RANDOM']",LOSS,0,2,1,AI-RANDOM,0.35,20,20,8
"052106CZK['CC', 'CC', 'CI']",81,"['CC', 'DC', 'RANDOM']",LOSS,0,0,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0.75,33,7,8
"052106CZK['CC', 'CC', 'CI']",82,"['CC', 'DI', 'DI']",VICTORY,0.73,0,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0.97,471,34,101
"052106CZK['CC', 'CC', 'CI']",82,"['CC', 'DI', 'DI']",VICTORY,0.73,2,2,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,28,477,101
"052106CZK['CC', 'CC', 'CI']",82,"['CC', 'DI', 'DI']",VICTORY,0.73,1,1,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,38,467,101
"052106CZK['CC', 'CC', 'CI']",83,"['CC', 'DI', 'RANDOM']",VICTORY,0.7099999,1,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0.9,469,36,101
"052106CZK['CC', 'CC', 'CI']",83,"['CC', 'DI', 'RANDOM']",VICTORY,0.7099999,0,2,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0,28,477,101
"052106CZK['CC', 'CC', 'CI']",83,"['CC', 'DI', 'RANDOM']",VICTORY,0.7099999,2,1,AI-RANDOM,0.81,283,222,101
"052106CZK['CC', 'CC', 'CI']",84,"['CC', 'RANDOM', 'RANDOM']",LOSS,0,0,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0.5799999,38,7,9
"052106CZK['CC', 'CC', 'CI']",84,"['CC', 'RANDOM', 'RANDOM']",LOSS,0,2,2,AI-RANDOM,0.2,24,21,9
"052106CZK['CC', 'CC', 'CI']",84,"['CC', 'RANDOM', 'RANDOM']",LOSS,0,1,1,AI-RANDOM,0.5000001,27,18,9
"052106CZK['CC', 'CC', 'CI']",85,"['CI', 'CI', 'CI']",VICTORY,0.79,1,1,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,30,475,101
"052106CZK['CC', 'CC', 'CI']",85,"['CI', 'CI', 'CI']",VICTORY,0.79,2,2,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,33,472,101
"052106CZK['CC', 'CC', 'CI']",85,"['CI', 'CI', 'CI']",VICTORY,0.79,0,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,31,474,101
"052106CZK['CC', 'CC', 'CI']",86,"['CI', 'CI', 'DC']",VICTORY,0.75,2,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0.92,481,24,101
"052106CZK['CC', 'CC', 'CI']",86,"['CI', 'CI', 'DC']",VICTORY,0.75,0,2,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,27,478,101
"052106CZK['CC', 'CC', 'CI']",86,"['CI', 'CI', 'DC']",VICTORY,0.75,1,1,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,34,471,101
"052106CZK['CC', 'CC', 'CI']",87,"['CI', 'CI', 'DI']",VICTORY,0.74,2,2,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,26,479,101
"052106CZK['CC', 'CC', 'CI']",87,"['CI', 'CI', 'DI']",VICTORY,0.74,0,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0.03,29,476,101
"052106CZK['CC', 'CC', 'CI']",87,"['CI', 'CI', 'DI']",VICTORY,0.74,1,1,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,26,479,101
"052106CZK['CC', 'CC', 'CI']",88,"['CI', 'CI', 'RANDOM']",VICTORY,0.69,0,2,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,27,478,101
"052106CZK['CC', 'CC', 'CI']",88,"['CI', 'CI', 'RANDOM']",VICTORY,0.69,1,1,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,30,475,101
"052106CZK['CC', 'CC', 'CI']",88,"['CI', 'CI', 'RANDOM']",VICTORY,0.69,2,0,AI-RANDOM,0.62,260,245,101
"052106CZK['CC', 'CC', 'CI']",89,"['CI', 'DC', 'DC']",VICTORY,0.65,0,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0.98,482,23,101
"052106CZK['CC', 'CC', 'CI']",89,"['CI', 'DC', 'DC']",VICTORY,0.65,1,1,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,32,473,101
"052106CZK['CC', 'CC', 'CI']",89,"['CI', 'DC', 'DC']",VICTORY,0.65,2,2,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,17,488,101
"052106CZK['CC', 'CC', 'CI']",90,"['CI', 'DC', 'DI']",LOSS,0,0,1,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0.94,50,5,11
"052106CZK['CC', 'CC', 'CI']",90,"['CI', 'DC', 'DI']",LOSS,0,2,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0.95,49,6,11
"052106CZK['CC', 'CC', 'CI']",90,"['CI', 'DC', 'DI']",LOSS,0,1,2,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,4,51,11
"052106CZK['CC', 'CC', 'CI']",91,"['CI', 'DC', 'RANDOM']",VICTORY,0.55,1,2,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,22,483,101
"052106CZK['CC', 'CC', 'CI']",91,"['CI', 'DC', 'RANDOM']",VICTORY,0.55,0,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0.95,472,33,101
"052106CZK['CC', 'CC', 'CI']",91,"['CI', 'DC', 'RANDOM']",VICTORY,0.55,2,1,AI-RANDOM,0.9,244,261,101
"052106CZK['CC', 'CC', 'CI']",92,"['CI', 'DI', 'DI']",VICTORY,0.73,1,1,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,27,478,101
"052106CZK['CC', 'CC', 'CI']",92,"['CI', 'DI', 'DI']",VICTORY,0.73,0,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,31,474,101
"052106CZK['CC', 'CC', 'CI']",92,"['CI', 'DI', 'DI']",VICTORY,0.73,2,2,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,22,483,101
"052106CZK['CC', 'CC', 'CI']",93,"['CI', 'DI', 'RANDOM']",LOSS,0,0,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0.96,35,5,8
"052106CZK['CC', 'CC', 'CI']",93,"['CI', 'DI', 'RANDOM']",LOSS,0,2,2,AI-RANDOM,0.51,23,17,8
"052106CZK['CC', 'CC', 'CI']",93,"['CI', 'DI', 'RANDOM']",LOSS,0,1,1,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0.6,29,11,8
"052106CZK['CC', 'CC', 'CI']",94,"['CI', 'RANDOM', 'RANDOM']",LOSS,0,0,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0.89,62,3,13
"052106CZK['CC', 'CC', 'CI']",94,"['CI', 'RANDOM', 'RANDOM']",LOSS,0,1,2,AI-RANDOM,0.22,30,35,13
"052106CZK['CC', 'CC', 'CI']",94,"['CI', 'RANDOM', 'RANDOM']",LOSS,0,2,1,AI-RANDOM,0.4300001,33,32,13
"052106CZK['CC', 'CC', 'CI']",95,"['DC', 'DC', 'DC']",VICTORY,0.79,1,1,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,31,474,101
"052106CZK['CC', 'CC', 'CI']",95,"['DC', 'DC', 'DC']",VICTORY,0.79,0,2,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,22,483,101
"052106CZK['CC', 'CC', 'CI']",95,"['DC', 'DC', 'DC']",VICTORY,0.79,2,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0.03,26,479,101
"052106CZK['CC', 'CC', 'CI']",96,"['DC', 'DC', 'DI']",LOSS,0,2,2,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,4,71,15
"052106CZK['CC', 'CC', 'CI']",96,"['DC', 'DC', 'DI']",LOSS,0,1,1,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0.91,67,8,15
"052106CZK['CC', 'CC', 'CI']",96,"['DC', 'DC', 'DI']",LOSS,0,0,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0.93,67,8,15
"052106CZK['CC', 'CC', 'CI']",97,"['DC', 'DC', 'RANDOM']",LOSS,0,0,1,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0.78,30,5,7
"052106CZK['CC', 'CC', 'CI']",97,"['DC', 'DC', 'RANDOM']",LOSS,0,2,2,AI-RANDOM,0.02999999,11,24,7
"052106CZK['CC', 'CC', 'CI']",97,"['DC', 'DC', 'RANDOM']",LOSS,0,1,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0.85,31,4,7
"052106CZK['CC', 'CC', 'CI']",98,"['DC', 'DI', 'DI']",LOSS,0,0,2,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,6,89,19
"052106CZK['CC', 'CC', 'CI']",98,"['DC', 'DI', 'DI']",LOSS,0,1,1,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0.93,74,21,19
"052106CZK['CC', 'CC', 'CI']",98,"['DC', 'DI', 'DI']",LOSS,0,2,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0.94,85,10,19
"052106CZK['CC', 'CC', 'CI']",99,"['DC', 'DI', 'RANDOM']",VICTORY,0.61,0,2,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,20,485,101
"052106CZK['CC', 'CC', 'CI']",99,"['DC', 'DI', 'RANDOM']",VICTORY,0.61,1,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0.97,480,25,101
