sessionId,currGameId,condition,outcome,env_state,playerId,pos,type,econ_state,econ_history_perc,env_history_perc,num_played_rounds
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",42,"['RANDOM', 'RANDOM', 'RANDOM']",LOSS,-0.15,2,2,AI_RANDOM,-0.22,22,28,10
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",43,"['RANDOM', 'RANDOM', 'RANDOM']",LOSS,-0.1099999,0,0,AI_RANDOM,1.04,85,75,32
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",43,"['RANDOM', 'RANDOM', 'RANDOM']",LOSS,-0.1099999,1,2,AI_RANDOM,0.41,100,60,32
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",43,"['RANDOM', 'RANDOM', 'RANDOM']",LOSS,-0.1099999,2,1,AI_RANDOM,0.9600001,87,73,32
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",44,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,3.019999,0,0,AI_RANDOM,0.79,126,129,51
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",44,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,3.019999,1,2,AI_RANDOM,-0.38,128,127,51
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",44,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,3.019999,2,1,AI_RANDOM,0.03999997,110,145,51
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",45,"['RANDOM', 'RANDOM', 'RANDOM']",LOSS,-0.0200012,0,0,AI_RANDOM,0.9000001,110,110,44
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",45,"['RANDOM', 'RANDOM', 'RANDOM']",LOSS,-0.0200012,1,1,AI_RANDOM,0.6699998,129,91,44
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",45,"['RANDOM', 'RANDOM', 'RANDOM']",LOSS,-0.0200012,2,2,AI_RANDOM,-0.2500001,98,122,44
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",46,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,0.5700001,0,2,AI_RANDOM,-0.22,122,133,51
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",46,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,0.5700001,2,0,AI_RANDOM,0.28,148,107,51
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",46,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,0.5700001,1,1,AI_RANDOM,0.05000002,142,113,51
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",47,"['RANDOM', 'RANDOM', 'RANDOM']",LOSS,-0.02000007,0,0,AI_RANDOM,0.64,113,87,40
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",47,"['RANDOM', 'RANDOM', 'RANDOM']",LOSS,-0.02000007,2,1,AI_RANDOM,0.11,88,112,40
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",47,"['RANDOM', 'RANDOM', 'RANDOM']",LOSS,-0.02000007,1,2,AI_RANDOM,-0.04999998,110,90,40
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",48,"['RANDOM', 'RANDOM', 'RANDOM']",LOSS,-0.02000105,1,1,AI_RANDOM,-0.39,117,138,51
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",48,"['RANDOM', 'RANDOM', 'RANDOM']",LOSS,-0.02000105,0,0,AI_RANDOM,0.53,136,119,51
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",48,"['RANDOM', 'RANDOM', 'RANDOM']",LOSS,-0.02000105,2,2,AI_RANDOM,-1.390001,112,143,51
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",49,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,1.14,2,2,AI_RANDOM,-0.47,113,142,51
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",49,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,1.14,1,1,AI_RANDOM,-0.38,129,126,51
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",49,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,1.14,0,0,AI_RANDOM,0.16,137,118,51
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",50,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,2.919998,0,2,AI_RANDOM,-0.05000011,135,120,51
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",50,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,2.919998,2,0,AI_RANDOM,0.39,143,112,51
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",50,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,2.919998,1,1,AI_RANDOM,0.05000001,125,130,51
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",51,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,1.48,0,2,AI_RANDOM,-0.75,124,131,51
